"","mean detection","sd detection","q025","q5","q975","diff"
"Helophora reducta",0.294790521869529,0.231564489627451,0.0330362343290377,0.216630834984158,0.822768438860829,0.789732204531792
"Hemerobius conjunctus",0.199197164356537,0.205057998959495,0.0100827391235405,0.116678180905859,0.735099262035493,0.725016522911953
"Hemerobius humulinus",0.230441087526535,0.272265130412941,0.00182931039790864,0.0968348074597217,0.912965508042877,0.911136197644969
"Hemerobius kokaneeanus",0.198151310865695,0.192730146797165,0.0121129834425776,0.125039164452459,0.691398735234352,0.679285751791775
"Hemerobius marginatus",0.230515898146079,0.263503032294751,0.00206239961283643,0.115160498613761,0.917933146483186,0.91587074687035
"Hemerobius ovalis",0.207962723006133,0.205077452042722,0.0119854427842166,0.128609267753546,0.771536599604312,0.759551156820095
"Hemerobius simulans",0.397872939788299,0.203711464072017,0.0828503209890785,0.374992404171336,0.804536062854322,0.721685741865243
"Heterarthrus nemoratus",0.237853342176797,0.267676376334964,0.0021965457978256,0.122564781599208,0.922358400432151,0.920161854634326
"Hilara argentata",0.235796811398171,0.266878731402049,0.00176730804047401,0.114100443751415,0.896839975110442,0.895072667069968
"Hilara sp. BOLD:ACF7542",0.184620752391772,0.167480094844146,0.0198080325029938,0.125400824192409,0.65823080844048,0.638422775937486
"Hippodamia tredecimpunctata",0.196823834439941,0.202103685515952,0.00980381147722452,0.116700907595101,0.75752921294438,0.747725401467156
"Hybotidae sp. BOLD:AAG6953",0.199348577800196,0.198193402759466,0.0108479110441722,0.121139783970041,0.716984589788785,0.706136678744613
"Hybotidae sp. BOLD:AAQ0820",0.220757746443628,0.262730714113824,0.00138488467283643,0.10013138560717,0.914395660716696,0.913010776043859
"Hybotidae sp. BOLD:ACC5973",0.225039551177788,0.176912010892452,0.035445117405512,0.166638333821453,0.704832297742116,0.669387180336604
"Hybotidae sp. BOLD:ACX4896",0.187250501722588,0.112923128520912,0.0504246957408188,0.158522665296028,0.478937245194744,0.428512549453925
"Hybotidae sp. SlikokOtu1004",0.24323391433563,0.216783169357358,0.0219481405510501,0.159352774260336,0.806501059674603,0.784552919123553
"Hybotidae sp. SlikokOtu1216",0.203480255654833,0.200125431660903,0.0101867133573314,0.128417296331353,0.752717583255389,0.742530869898057
"Hybotidae sp. SlikokOtu2347",0.199221068672025,0.194162743995886,0.0109246593546925,0.127577497706931,0.734151965053179,0.723227305698486
"Hydrotaea militaris",0.418063407292064,0.209382986858459,0.0979367596489794,0.399930984202167,0.833786401225135,0.735849641576156
"Hydrotaea pilitibia",0.200187616172258,0.192945019019799,0.0115129484429402,0.12846545847912,0.697384961742985,0.685872013300045
"Hydrotaea sp. SlikokOtu1967",0.18208476471318,0.191483476147783,0.00922266436357607,0.104407137956116,0.712217997906161,0.702995333542585
"Hydrotaea spinifemorata",0.402484046185817,0.246958612674121,0.06980146595973,0.361591414594308,0.900838271766683,0.831036805806953
"Hydrotaea unispinosa",0.191597316550966,0.19556340579827,0.0094947698569079,0.116936511243951,0.735809246040183,0.726314476183275
"Hymenoptera sp. SlikokOtu1992",0.317151297976383,0.29588168121495,0.0135611184580106,0.196158766985826,0.956362139317863,0.942801020859853
"Hypomma bituberculatum",0.235432745368702,0.268571340946185,0.00210915863265569,0.112799157000839,0.900281242344564,0.898172083711908
"Ichneumonidae sp. BOLD:ACX6606",0.193518089351063,0.193662547206436,0.00970020083847604,0.117483525098228,0.718107045089594,0.708406844251118
"Ichneumonidae sp. BOLD:ADF4363",0.210508822814048,0.201765415025505,0.0105104299734216,0.137160084870895,0.756438339029673,0.745927909056251
"Ichneumonidae sp. SlikokOtu1082",0.236637790877823,0.268772139659129,0.0022131378714488,0.115944801795908,0.933294775119752,0.931081637248303
"Ichneumonidae sp. SlikokOtu1186",0.342909432669077,0.29179636909961,0.0151389191963197,0.248680944131751,0.955765722469963,0.940626803273644
"Ichneumonidae sp. SlikokOtu1550",0.194699464215136,0.195687622638341,0.0113786354956597,0.120380652672844,0.725305263433467,0.713926627937807
"Ichneumonidae sp. SlikokOtu1646",0.190386243707816,0.198235292308086,0.00891018601433794,0.112808075433951,0.729627370654799,0.720717184640461
"Ichneumonidae sp. SlikokOtu1766",0.200359203987806,0.206698702351286,0.00970772647257658,0.119741621914322,0.767950996558796,0.758243270086219
"Ichneumonidae sp. SlikokOtu254",0.194313126192119,0.194898085526164,0.00929578734238202,0.117531323022216,0.721580541589283,0.712284754246901
"Ichneumoninae sp. BOLD:ACA6944",0.205783138770492,0.205281089638082,0.0101069119351174,0.127108141590718,0.756383034670607,0.746276122735489
"Ichneumoninae sp. BOLD:ACM0987",0.406261855540951,0.298669056435906,0.0261648494139366,0.351774722048412,0.967800900117075,0.941636050703138
"Idiocerus elegans",0.235970807236325,0.26701630336404,0.0025810800537799,0.110366649892439,0.906252489556901,0.903671409503121
"Idiocerus sp. BOLD:ABZ6671",0.220759363629709,0.259033989692905,0.00166442701224252,0.0972155745250134,0.899681693794748,0.898017266782506
"Idiocerus sp. SlikokOtu1451",0.195847255124113,0.192323412009595,0.0110531650679564,0.122237501916601,0.700930811227389,0.689877646159433
"Idiocerus subnitens",0.237312524853989,0.268129302443306,0.00204175262055179,0.117207356868702,0.918113401483019,0.916071648862467
"Idiocerus xanthiops",0.240313753811625,0.213342797818829,0.0211392963178771,0.161096029937756,0.78929898979543,0.768159693477553
"Illinoia menziesiae",0.25717882543465,0.274704576410476,0.00199707164224456,0.139433737694491,0.93229573829016,0.930298666647915
"Ilythea spilota",0.218197804309361,0.204940700747725,0.0139135336214191,0.145083136204512,0.758118541024503,0.744205007403084
"Insecta sp. SlikokOtu1354",0.239943693079689,0.275687441071596,0.00163880380293927,0.106760441995913,0.928411951611909,0.92677314780897
"Insecta sp. SlikokOtu1479",0.235608385728294,0.269174369578123,0.00212675154565139,0.111728082139982,0.911717674264961,0.909590922719309
"Insecta sp. SlikokOtu1701",0.24024373329668,0.270459802109743,0.0029109437163621,0.114425452050339,0.916292291766308,0.913381348049946
"Insecta sp. SlikokOtu1836",0.248628049800431,0.274187755505144,0.00218704449241123,0.125959411841142,0.927213356962586,0.925026312470175
"Insecta sp. SlikokOtu2103",0.223580435196422,0.264032462505561,0.00181070900920178,0.10131850118444,0.905772685836189,0.903961976826988
"Insecta sp. SlikokOtu291",0.253883776459866,0.277763672800511,0.00228267430499406,0.130633883733558,0.929661861991069,0.927379187686075
"Insecta sp. SlikokOtu40",0.23805097103487,0.266662143572043,0.00248188560588856,0.116700380116886,0.918475140065065,0.915993254459176
"Insecta sp. SlikokOtu543",0.239327173733605,0.272796715611763,0.00189220609563567,0.11261993070856,0.92040643945919,0.918514233363554
"Insecta sp. SlikokOtu852",0.23459786591463,0.268700843581741,0.00216848093588882,0.115396815699558,0.92716184162578,0.924993360689891
"Javesella sp. BOLD:ACI4365",0.243883401805157,0.275740826420559,0.00232426088615729,0.112845459747916,0.924021164877895,0.921696903991738
"Kaestneria rufula",0.325995546628365,0.291595991911516,0.0132252642889503,0.220926374075004,0.954236115570291,0.941010851281341
"Keroplatidae sp. SlikokOtu1031",0.186473879483795,0.19406308547241,0.0111552718003336,0.111702700515511,0.728049522218711,0.716894250418378
"Keroplatidae sp. SlikokOtu12",0.405897273330492,0.132823982819072,0.195086888746553,0.39314644734163,0.691806862462261,0.496719973715708
"Keroplatidae sp. SlikokOtu2237",0.187543557273056,0.189874306316971,0.0104515281210073,0.112030871774721,0.69770700505653,0.687255476935522
"Keroplatidae sp. SlikokOtu332",0.6692407511072,0.254329400400985,0.126228779871542,0.725049083393932,0.989311024613314,0.863082244741772
"Lachesilla contraforcepeta",0.205818655112571,0.204633281840224,0.0131878953517723,0.126342854279005,0.754251507205734,0.741063611853962
"Larinioides patagiatus",0.196550679501288,0.196445399789843,0.0133295844576125,0.119267203089111,0.739612019760586,0.726282435302974
"Lasiomma nr. consobrinum",0.306321820247694,0.28647154662246,0.0120361524258989,0.1983191874622,0.954016651921512,0.941980499495613
"Lasiomma octoguttatum",0.206663099803483,0.20482899024263,0.0119653956202163,0.126958852126178,0.754920057278546,0.74295466165833
"Lathrapanteles heleios",0.198568116872325,0.20380669422565,0.00999227083503218,0.114630010901396,0.747870721852095,0.737878451017063
"Lauterborniella agrayloides",0.471451602145353,0.237936155558277,0.0811506471470343,0.465810035300365,0.901149581722609,0.819998934575574
"Lauxania shewelli",0.23075319256339,0.269769086516222,0.00197212956140414,0.107741344300397,0.920515001167346,0.918542871605942
"Lauxaniidae sp. BOLD:AAP8083",0.225363959474961,0.173019124991326,0.0352640585363999,0.173928743349768,0.67783015593931,0.64256609740291
"Lauxaniidae sp. BOLD:ACZ2663",0.195587423130435,0.189936743790293,0.0127625824852176,0.123577819047153,0.725560901208392,0.712798318723175
"Lepidoptera sp. SlikokOtu1633",0.204147714312393,0.200614432888746,0.010358457646233,0.127520507354798,0.72192499455617,0.711566536909937
"Lepidoptera sp. SlikokOtu2011",0.318991179848425,0.28511040163925,0.0133258437636086,0.219002496129234,0.948339728655143,0.935013884891534
"Lepidoptera sp. SlikokOtu839",0.242802671419591,0.271337030548522,0.00195976209856346,0.12038578868318,0.919299266677177,0.917339504578613
"Leptalia macilenta",0.23827373983895,0.265767499121734,0.00202380254838547,0.118275372855992,0.909310442952727,0.907286640404341
"Lepthyphantes alpinus",0.234060200180662,0.26778269912085,0.00170343881084604,0.108369262536101,0.913299052645211,0.911595613834365
"Leptosciarella sp. BOLD:ACC1232",0.249412548986108,0.276117690824471,0.0020912151207708,0.132536816102788,0.925429963212941,0.92333874809217
"Leptosciarella sp. SlikokOtu1674",0.232090020906905,0.272817761372931,0.00202765291412948,0.102552054873805,0.937901276757229,0.9358736238431
"Leptosciarella sp. SlikokOtu1676",0.233286179115922,0.270088237646412,0.00133645752948695,0.11040939637806,0.926617179188505,0.925280721659018
"Leptus sp. SlikokOtu1284",0.205907660269688,0.205200848260224,0.0100145890170051,0.128296549134248,0.75168344398145,0.741668854964445
"Ligyrocoris sylvestris",0.194201282938046,0.197884776023958,0.0105118411509881,0.117613257280742,0.757290377648364,0.746778536497376
"Limnephilus ornatus",0.24261550165108,0.276865422402772,0.00203490699577931,0.115249821739688,0.93847844910468,0.9364435421089
"Limnephilus sp. BOLD:ADI0058",0.237171873521503,0.269496219602024,0.00257934469148017,0.114695697549369,0.910340698870582,0.907761354179102
"Limnophila poetica",0.315411340358129,0.287511627899025,0.0133704725100454,0.215225630189847,0.949230461674189,0.935859989164144
"Limnophyes minimus",0.21150810870383,0.117387228481917,0.0639471244138216,0.182852928072505,0.512914815514692,0.448967691100871
"Limnophyes sp. BOLD:AAQ0626",0.201181373807761,0.199027923288784,0.010658975955282,0.12619959590542,0.739324241192092,0.72866526523681
"Limnophyes sp. SlikokOtu1705",0.242778917068413,0.270233445808825,0.00239109974001089,0.122120934667736,0.910969321423473,0.908578221683462
"Limoniidae sp. BOLD:AAF8971",0.500120678794337,0.239835425679685,0.091766056325608,0.494696336109031,0.92437091192758,0.832604855601972
"Limoniidae sp. BOLD:ADC8285",0.323073838165155,0.291048502059393,0.0134111005132924,0.221793624079206,0.951191880917317,0.937780780404025
"Limoniidae sp. SlikokOtu1187",0.31575633521029,0.281461297724097,0.0124324845225913,0.219532485659105,0.933311065762409,0.920878581239818
"Limoniidae sp. SlikokOtu1301",0.32835204138563,0.292619293227214,0.0152477727502733,0.217009005819306,0.951387463189823,0.93613969043955
"Limoniidae sp. SlikokOtu1460",0.33046999043317,0.299025032276289,0.0119468698089052,0.2147887324618,0.947798068475347,0.935851198666441
"Limoniidae sp. SlikokOtu1547",0.315514331883498,0.289465566532895,0.0111617347462656,0.210092768346172,0.94449590868252,0.933334173936254
"Limoniidae sp. SlikokOtu1994",0.322647956902165,0.291398902465532,0.012251622479063,0.217749931576655,0.95154222648747,0.939290604008407
"Limoniidae sp. SlikokOtu1995",0.317310508205308,0.291156229119628,0.0126552714619714,0.207496910273686,0.948676130843803,0.936020859381831
"Limoniidae sp. SlikokOtu2304",0.309959078522435,0.288803519295164,0.0135390031347862,0.195262878872157,0.94913927436202,0.935600271227234
"Limoniidae sp. SlikokOtu2306",0.347081213350998,0.297537636262728,0.0153821776983224,0.250206716684144,0.950915344110578,0.935533166412255
"Limotettix arctostaphyli",0.252691252411208,0.214609120967498,0.0234406852706961,0.177902074433579,0.808004579652142,0.784563894381446
"Limotettix plutonius",0.329452224798558,0.292160744844847,0.0139949343791278,0.227851779085425,0.949543384872528,0.9355484504934
"Limotettix sp. BOLD:ABX4337",0.303642551755332,0.288983263494794,0.0110555996575781,0.179712246910721,0.949050262898632,0.937994663241054
"Liriomyza equiseti",0.239230793268931,0.270073441207244,0.00178055798443942,0.121237679831376,0.926015369553843,0.924234811569404
"Liriomyza sp. SlikokOtu253",0.345670322731973,0.292186753523991,0.0152632401439234,0.247294385197281,0.954185862399067,0.938922622255144
"Lissonota sexcincta",0.247588968511242,0.271761510526878,0.00260633593617396,0.131083933083282,0.930244884088996,0.927638548152822
"Lithophane thaxteri",0.241333198562944,0.26862524701917,0.00238141807197352,0.118261497561509,0.923957620347838,0.921576202275864
"Lobophora nivigerata",0.195167815010238,0.198276731449211,0.00920640962084716,0.118572408102595,0.733117146914861,0.723910737294013
"Lycoriella sp. BOLD:ACB2386",0.232473709662282,0.268073420165623,0.0020650664983144,0.112160974066244,0.917646241389737,0.915581174891422
"Lygocoris pabulinus",0.190055860511442,0.170061973577701,0.0180194618493098,0.131245481583533,0.662811071850073,0.644791610000763
"Lygus sp. BOLD:ABZ1405",0.223132980735356,0.265782940840288,0.00165657353655647,0.0967871712108748,0.9129255616962,0.911268988159644
"Macaria brunneata",0.221779895305752,0.259866745214686,0.00176602941000827,0.101240325012114,0.895016874557557,0.893250845147548
"Macaria sp. BOLD:AAA1255",0.194456867577197,0.193890743556896,0.0106987072652945,0.117916205899542,0.730333623965247,0.719634916699953
"Macrocera sp. BOLD:AAP6490",0.536069940971884,0.14393795454393,0.265140316855922,0.539839308623575,0.807097530411989,0.541957213556067
"Macrocera stigma",0.39015769859676,0.205664734855034,0.0831172944713511,0.365662140968538,0.827841365619502,0.744724071148151
"Macrosiphum euphorbiae",0.205406143452735,0.203103094945816,0.00988171836445187,0.126279462235796,0.747370515898549,0.737488797534097
"Macrosteles binotatus",0.582995896903241,0.23228005660025,0.133789914031585,0.603912770378406,0.946115106936138,0.812325192904553
"Macrosteles cristata",0.694012017326432,0.180280960403719,0.277580517236651,0.72124260295375,0.956233436335921,0.67865291909927
"Macrosteles sp. nr. CNCHG168-12",0.196687385332241,0.197233585951115,0.0109627571394724,0.117225984116793,0.734179752446869,0.723216995307396
"Mecomma gilvipes",0.718304891924723,0.16811828208894,0.340237682999504,0.747355935277132,0.963695972899124,0.62345828989962
"Medetera vockerothi",0.248159307083236,0.27194153431866,0.00157940419043162,0.128523316550783,0.923707731980092,0.922128327789661
"Medina luctuosa",0.189296962234444,0.19823124746974,0.0106622237430112,0.108994905739465,0.747783176894653,0.737120953151642
"Megaphthalmoides unilineatus",0.189194748479509,0.166150398263881,0.0215564985143436,0.132471305452393,0.636643137014275,0.615086638499932
"Megaselia diversa",0.17843573004951,0.135515550950993,0.0293714992181462,0.137944531600743,0.539658629438582,0.510287130220436
"Megaselia infraposita",0.203505457747208,0.206123921268383,0.0113128354177243,0.124070370530487,0.779440151896435,0.76812731647871
"Megaselia longicostalis",0.196951805297973,0.197892907778165,0.0104673783442672,0.117998713298481,0.747499725280854,0.737032346936586
"Megaselia sp. BOLD:AAG3234",0.259854079837984,0.145745114987514,0.0811405263878592,0.222862098078561,0.64160761154365,0.560467085155791
"Megaselia sp. BOLD:AAG3235",0.602836736243913,0.274157158359186,0.0703524057746822,0.641242056674078,0.984873447485436,0.914521041710753
"Megaselia sp. BOLD:AAG3266",0.205192791126844,0.201550699878715,0.0128155902889835,0.124311688794102,0.752782052935637,0.739966462646653
"Megaselia sp. BOLD:AAG3356",0.202558759679592,0.202521987502925,0.00994939192096177,0.125212810166104,0.755902490262985,0.745953098342024
"Megaselia sp. BOLD:AAL9073",0.195280779809266,0.169775827963205,0.0210459383233954,0.136690138897628,0.661072159237347,0.640026220913951
"Megaselia sp. BOLD:AAM7996",0.196482955569122,0.199332115639837,0.00894452584733464,0.117856434105692,0.763265110808798,0.754320584961464
"Megaselia sp. BOLD:AAU5627",0.335275385646076,0.297897176793355,0.0136096880000653,0.231762819750801,0.95689363692905,0.943283948928985
"Megaselia sp. BOLD:ACB1070",0.435978535289582,0.241921098422406,0.0600957917854505,0.416027573455285,0.907056733815484,0.846960942030034
"Megaselia sp. BOLD:ACC0128",0.236219976971574,0.210018301344988,0.0189768072912385,0.156088394221051,0.766479309190039,0.747502501898801
"Megaselia sp. BOLD:ACC9898",0.31699821244144,0.291872942970341,0.0123673185437043,0.209716273300849,0.957231842819821,0.944864524276116
"Megaselia sp. BOLD:ACZ4314",0.219960976150492,0.173855129186802,0.0316517705014685,0.162787919339319,0.695856735354357,0.664204964852888
"Megaselia sp. BOLD:ADA3078",0.585580617340116,0.273629677239628,0.0658170506029627,0.622774603407328,0.983569489429489,0.917752438826526
"Megastylus orbitator",0.234792184527042,0.208415803456671,0.0227368194146075,0.15596400089508,0.773126962259523,0.750390142844915
"Megeremaeus sp. BOLD:ACC1118",0.254376804558292,0.180797914586211,0.0454227619346813,0.199294554643491,0.710775058931732,0.66535229699705
"Melanomya ordinaria",0.194350445805916,0.199805502799543,0.00739341041924891,0.113551724620245,0.732164205086245,0.724770794666996
"Melanoplus sp. BOLD:AAA4555",0.23780707782728,0.275448211589688,0.00228286038088757,0.105486405515446,0.927507792451098,0.92522493207021
"Melanostoma mellinum",0.24461649911224,0.270982587753949,0.00281472225637402,0.12597442736672,0.925552788928519,0.922738066672145
"Melanostoma sp. BOLDAAB2866",0.195442533111554,0.197327828430154,0.0109086001089029,0.119046824046952,0.748523784905323,0.73761518479642
"Mesembrina latreillii",0.253747077124357,0.138211584966526,0.0823314069716662,0.212646548686526,0.603168186021965,0.520836779050299
"Metopomyza interfrontalis",0.313837977111337,0.291708348049287,0.0107325690643054,0.195388684136417,0.951453523692786,0.940720954628481
"Metriocnemus  sp. BOLD:ACI3613",0.23574805325948,0.270328335698829,0.00231127842528966,0.117524710896624,0.922979972157781,0.920668693732491
"Metriocnemus sp. 4ES",0.25183831168679,0.216672636246992,0.0239434798358715,0.172698348219848,0.785492741860124,0.761549262024252
"Micromus borealis",0.23176294007233,0.266755070804061,0.00238152720561885,0.109019852347481,0.908514077210823,0.906132550005205
"Microplitis sp. jft06",0.244783327550405,0.273250984534755,0.00193337507931996,0.125076157936376,0.929729722887019,0.927796347807699
"Micropsectra subletteorum",0.197300416056668,0.203662048727055,0.00992823711737006,0.115341421003232,0.735973982125224,0.726045745007854
"Minettia lupulina",0.198160118698372,0.195727005173843,0.00932789285969416,0.124739365395125,0.744921266555668,0.735593373695974
"Misumena vatia",0.183195667714443,0.164468678169534,0.0193497999855673,0.128021584863143,0.635461146488075,0.616111346502508
"Mompha conturbatella",0.228037542479918,0.271136014965364,0.00162955971575221,0.10022686574877,0.92928086719605,0.927651307480298
"Monoctonus sp. SlikokOtu1672",0.23382093540275,0.268854421093392,0.00176879261055977,0.106794250994338,0.898169046852357,0.896400254241797
"Monoctonus sp. SlikokOtu1854",0.223703581145493,0.260867763954535,0.0019698299465191,0.103250343937435,0.911407624399338,0.909437794452818
"Monopelopia tenuicalcar",0.230544434547303,0.270171866049622,0.00164466289531546,0.102972373611837,0.917381667899588,0.915737005004272
"Morellia podagrica",0.210101490772927,0.206456012035012,0.0109495100416933,0.133076374821007,0.74534254940476,0.734393039363067
"Morellia sp. SlikokOtu2229",0.199177682075216,0.201404555640348,0.0101763806917216,0.120987512810652,0.765267679145772,0.755091298454051
"Mughiphantes sp. 1GAB",0.215168935084073,0.203646148121492,0.0123361579099392,0.142483121309247,0.738402069437341,0.726065911527402
"Muscidae sp. cf. DRYAS21764-15",0.232501506064204,0.265558308080473,0.00189712208061237,0.109445850015501,0.924249888892343,0.922352766811731
"Muscidae sp. SlikokOtu1343",0.197595819354486,0.202766569772308,0.0104401045423996,0.114017857043098,0.759717750141682,0.749277645599282
"Muscidae sp. SlikokOtu1551",0.195082468465534,0.193121856904033,0.0114246492994067,0.124536429117093,0.722562351177098,0.711137701877691
"Muscidae sp. SlikokOtu1959",0.194464128566601,0.197823865022422,0.0121241529030097,0.121245480160291,0.736760873960236,0.724636721057226
"Muscidae sp. SlikokOtu2163",0.236120069684637,0.265058413573934,0.00266559270886573,0.12083788880472,0.9226465813257,0.919980988616834
"Muscidae sp. SlikokOtu2218",0.196030586776816,0.194204239815679,0.0100929183681379,0.124608927844332,0.742250218174017,0.732157299805879
"Muscidae sp. SlikokOtu2240",0.202085770670552,0.201815883551959,0.00940691687642393,0.120409720945667,0.744635182429066,0.735228265552642
"Muscidae sp. SlikokOtu367",0.240544542637281,0.270809257971919,0.0022724297194644,0.110944311745447,0.92445608168023,0.922183651960766
"Muscidae sp. SlikokOtu836",0.259679920151301,0.280938163769027,0.00256558368005091,0.135320367798633,0.92856597615822,0.926000392478169
"Muscidae sp. SlikokOtu843",0.239904253748708,0.268692323934591,0.00250017979726568,0.122865181367129,0.918428627935465,0.9159284481382
"Muscidae sp. SlikokOtu931",0.228632427736657,0.26472947397441,0.00239833414338499,0.107632989331575,0.925298001930241,0.922899667786856
"Mycetophila abiecta",0.338735724761202,0.296005741208572,0.0144379443577592,0.234325243127025,0.958934830220636,0.944496885862877
"Mycetophila alea",0.288414009373139,0.228766881345274,0.0338496457789597,0.210955558961811,0.825491751688681,0.791642105909721
"Mycetophila cruciator",0.206939156991938,0.203258972795872,0.00981602513261813,0.125440635165037,0.743669153638075,0.733853128505457
"Mycetophila luctuosa",0.608879621011801,0.275774204563786,0.0732101142399858,0.655937799821157,0.987982381075843,0.914772266835858
"Mycetophila ocellus",0.332300836370398,0.292779344856541,0.0127823745943499,0.226554359270527,0.934571906077763,0.921789531483413
"Mycetophila perpallida",0.213641243789718,0.148224904923367,0.0442211957751812,0.170985033498678,0.604075831731759,0.559854635956578
"Mycetophila sp. BOLD:ACC2284",0.247784074601183,0.272752513020941,0.00269707445920318,0.127707009894273,0.93585805484012,0.933160980380916
"Mycetophila sp. BOLD:ACI4626",0.201137397545697,0.197819189942817,0.0109910648632348,0.126801357829506,0.752221169853995,0.74123010499076
"Mycetophila sp. BOLD:ACI5110",0.192302391589952,0.196509161641001,0.0120043710583278,0.114965910503052,0.745584772221467,0.733580401163139
"Mycetophila sp. BOLD:ACJ8367",0.205728130397394,0.201858988731982,0.0114171860725029,0.130595456435018,0.751888190018516,0.740471003946013
"Mycetophila sp. BOLD:ACM0447",0.587127385053633,0.272106370790683,0.0744130888389855,0.619454965220658,0.980536729579217,0.906123640740231
"Mycetophila sp. CJB4",0.204163412635332,0.202968416119759,0.0110104238804037,0.124221483226011,0.751923774883881,0.740913351003477
"Mycetophila sp. SlikokOtu1552",0.326221636180858,0.290653682526447,0.0129943775007357,0.225593657201131,0.948007311519357,0.935012934018621
"Mycetophila uninotata",0.306170863064208,0.14779534976879,0.106151806159106,0.275240849309185,0.679106944402102,0.572955138242996
"Mycetophilidae sp. BOLD:ADH8013",0.191241496123936,0.193467534900281,0.0114565409393179,0.114654720320146,0.726408321816227,0.714951780876909
"Mycetophilidae sp. CNFNN233-14",0.198569601365684,0.202942250409815,0.009600580929555,0.116053684871489,0.746081051702318,0.736480470772763
"Mycetophilidae sp. SlikokOtu1043",0.235115257227114,0.208627094587364,0.0219804645118518,0.158862907688412,0.769472790449361,0.74749232593751
"Mycetophilidae sp. SlikokOtu1126",0.197584126656167,0.200006329451176,0.0121855353652311,0.114861492209829,0.729417848043268,0.717232312678037
"Mycetophilidae sp. SlikokOtu1188",0.322156191728921,0.296387603814337,0.0123995915599996,0.207046547225599,0.961596870923158,0.949197279363159
"Mycetophilidae sp. SlikokOtu1620",0.195102731402114,0.202281940590689,0.0107617138587484,0.113388418193005,0.755276021344276,0.744514307485528
"Mycetophilidae sp. SlikokOtu1715",0.215088038258783,0.258172573627177,0.00188266698773741,0.0904477189914064,0.892749760366795,0.890867093379058
"Mycetophilidae sp. SlikokOtu1718",0.198258397228491,0.197899099882947,0.0102134259614946,0.121187818221656,0.740945816800825,0.730732390839331
"Mycetophilidae sp. SlikokOtu1748",0.192600169386725,0.196080346926193,0.00906346302148168,0.11245112624485,0.705720282763858,0.696656819742376
"Mycetophilidae sp. SlikokOtu1749",0.186671233490385,0.196994574555974,0.0078649953264825,0.103271001355029,0.725890940257181,0.718025944930698
"Mycetophilidae sp. SlikokOtu1778",0.199394801625422,0.197478685655281,0.00918597300606092,0.129161144206912,0.730227383112714,0.721041410106653
"Mycetophilidae sp. SlikokOtu1800",0.315286904755103,0.290484441417418,0.0123094679009786,0.203075840374407,0.951804235008656,0.939494767107677
"Mycetophilidae sp. SlikokOtu1876",0.195483773347275,0.19454713293679,0.011352540288719,0.119322288281681,0.724450251966676,0.713097711677957
"Mycetophilidae sp. SlikokOtu1922",0.226624400785611,0.259535634332069,0.00147204584360299,0.105889954297056,0.90373647270492,0.902264426861317
"Mycetophilidae sp. SlikokOtu1936",0.190778150253278,0.19860191628317,0.0116208762134841,0.107015227037675,0.739287332375368,0.727666456161884
"Mycetophilidae sp. SlikokOtu1947",0.20629232303193,0.199889239192523,0.0104690408044441,0.124958374741745,0.723181436686773,0.712712395882328
"Mycetophilidae sp. SlikokOtu2079",0.230010077569358,0.270472526644242,0.00171926869163129,0.104158384145226,0.923603289483873,0.921884020792241
"Mycetophilidae sp. SlikokOtu2080",0.229792207203003,0.270723136764002,0.00198801665085676,0.104776597385675,0.908371873225687,0.90638385657483
"Mycetophilidae sp. SlikokOtu2121",0.224607609286103,0.264826032572281,0.0019390096595399,0.100875403820534,0.900953537265496,0.899014527605956
"Mycetophilidae sp. SlikokOtu2179",0.234275556797804,0.269856762383577,0.00242584284169195,0.107347417042412,0.920227497951329,0.917801655109637
"Mycetophilidae sp. SlikokOtu2180",0.232746161260722,0.268672790729585,0.00223289131288696,0.109272030678363,0.927286045226181,0.925053153913294
"Mycetophilidae sp. SlikokOtu2182",0.24306619205328,0.272069088880835,0.00289516694933858,0.110732787577863,0.912146463694481,0.909251296745142
"Mycetophilidae sp. SlikokOtu2186",0.241192832508345,0.266438434289537,0.0022827858694142,0.124307621802325,0.912783806725498,0.910501020856084
"Mycetophilidae sp. SlikokOtu2215",0.200511910557234,0.202234246623029,0.0106649691841463,0.122606258505762,0.756060598598949,0.745395629414803
"Mycetophilidae sp. SlikokOtu2232",0.209123703794948,0.20617042639129,0.011024723448378,0.127680691253926,0.739614668092333,0.728589944643955
"Mycetophilidae sp. SlikokOtu2245",0.207999175196908,0.199704187041027,0.0106992072432397,0.130788540278855,0.720373212413103,0.709674005169863
"Mycetophilidae sp. SlikokOtu437",0.273423882265279,0.125124126099981,0.108010971837215,0.246907950369687,0.57082250787548,0.462811536038265
"Mycetophilidae sp. SlikokOtu500",0.23473063175494,0.266157246261501,0.00235803344455551,0.112573604898128,0.912273685952922,0.909915652508366
"Mycetophilidae sp. SlikokOtu557",0.244378520989136,0.157667727947682,0.0537642398054138,0.201638033114478,0.648310914013864,0.59454667420845
"Mycetophilidae sp. SlikokOtu700",0.23758449580828,0.274612876361265,0.00193290798130698,0.108372804172427,0.921186592288037,0.91925368430673
"Mycetophilidae sp. SlikokOtu834",0.220062679293694,0.211091484552204,0.011919847413902,0.143103601743033,0.788928519258089,0.777008671844187
"Mycetophilidae sp. SlikokOtu882",0.236800793058651,0.274875321110267,0.00223567254807222,0.105373216106559,0.927352252565111,0.925116580017039
