"LINKTOSPECIMENS","COUNTOFCATALOGEDITEM","PHYLUM","PHYLCLASS","PHYLORDER","FAMILY","GENUS","SCIENTIFIC_NAME"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575481","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu2182"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575483","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu2186"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575223","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu2215"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574855","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu2232"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576054","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu2245"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577552,28577134,28576266,28577604,28574891,28577226,28577448,28575225,28576424","9","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu437"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572382,28572292","2","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu500"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577606,28577554,28576268,28577228,28574893","5","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu557"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572152","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu700"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576056","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu834"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572756","1","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SlikokOtu882"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573317,28574905,28575485","3","Arthropoda","Insecta","Diptera","Mycetophilidae","","Mycetophilidae sp. SSJAA208-13"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575451","1","Arthropoda","Insecta","Diptera","Phoridae","Gymnophora","Gymnophora subarcuata"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575297,28574889,28575311","3","Arthropoda","Insecta","Diptera","Phoridae","Megaselia","Megaselia diversa"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575457","1","Arthropoda","Insecta","Diptera","Phoridae","Megaselia","Megaselia infraposita"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576740","1","Arthropoda","Insecta","Diptera","Phoridae","Megaselia","Megaselia longicostalis"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577220,28576172,28576878,28576464,28577586,28577132,28575179","7","Arthropoda","Insecta","Diptera","Phoridae","Megaselia","Megaselia sp. BOLD:AAG3234"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576036,28576090","2","Arthropoda","Insecta","Diptera","Phoridae","Megaselia","Megaselia sp. BOLD:AAG3235"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576092,28572316","2","Arthropoda","Insecta","Diptera","Phoridae","Megaselia","Megaselia sp. BOLD:AAG3266"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577414","1","Arthropoda","Insecta","Diptera","Phoridae","Megaselia","Megaselia sp. BOLD:AAG3356"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576734,28575455","2","Arthropoda","Insecta","Diptera","Phoridae","Megaselia","Megaselia sp. BOLD:AAL9073"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576038","1","Arthropoda","Insecta","Diptera","Phoridae","Megaselia","Megaselia sp. BOLD:AAM7996"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577588","1","Arthropoda","Insecta","Diptera","Phoridae","Megaselia","Megaselia sp. BOLD:AAU5627"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576094,28576946,28576040","3","Arthropoda","Insecta","Diptera","Phoridae","Megaselia","Megaselia sp. BOLD:ACB1070"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576736,28576832","2","Arthropoda","Insecta","Diptera","Phoridae","Megaselia","Megaselia sp. BOLD:ACC0128"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577312","1","Arthropoda","Insecta","Diptera","Phoridae","Megaselia","Megaselia sp. BOLD:ACC9898"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575121,28576738,28576418","3","Arthropoda","Insecta","Diptera","Phoridae","Megaselia","Megaselia sp. BOLD:ACZ4314"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575035,28574775","2","Arthropoda","Insecta","Diptera","Phoridae","Megaselia","Megaselia sp. BOLD:ADA3078"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575573,28575303","2","Arthropoda","Insecta","Diptera","Phoridae","Phora","Phora carlina"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574801,28577460,28577560","3","Arthropoda","Insecta","Diptera","Phoridae","Phora","Phora occidentata"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576472,28577500","2","Arthropoda","Insecta","Diptera","Phoridae","Phora","Phora sp. BOLD:AAG3238"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575517","1","Arthropoda","Insecta","Diptera","Phoridae","Phora","Phora sp. BOLD:ACB0980"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572186","1","Arthropoda","Insecta","Diptera","Phoridae","Triphleba","Triphleba sp. BOLD:AAL9080"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575425,28576750,28575936,28577238","4","Arthropoda","Insecta","Diptera","Phoridae","","Phoridae sp. BOLD:AAP6413"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577240","1","Arthropoda","Insecta","Diptera","Phoridae","","Phoridae sp. SlikokOtu2333"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576298","1","Arthropoda","Insecta","Diptera","Pipunculidae","Cephalops","Cephalops sp. BOLD:AAG1658"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576812,28575541,28575153,28573557,28574699,28573075","6","Arthropoda","Insecta","Diptera","Pipunculidae","Chalarus","Chalarus decorus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575151,28572320,28576810","3","Arthropoda","Insecta","Diptera","Pipunculidae","Chalarus","Chalarus sp. BOLD:ACK3338"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574807","1","Arthropoda","Insecta","Diptera","Pipunculidae","Dorylomorpha","Dorylomorpha albitarsis"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575477","1","Arthropoda","Insecta","Diptera","Pipunculidae","Dorylomorpha","Dorylomorpha xanthopus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572929,28573577,28572961","3","Arthropoda","Insecta","Diptera","Pipunculidae","Eudorylas","Eudorylas sabroskyi"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572672,28575465,28573375,28575337,28576650,28572208,28577054","7","Arthropoda","Insecta","Diptera","Pipunculidae","Eudorylas","Eudorylas slovacus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572931","1","Arthropoda","Insecta","Diptera","Pipunculidae","Eudorylas","Eudorylas sp. SlikokOtu2104"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574689","1","Arthropoda","Insecta","Diptera","Pipunculidae","Pipunculus","Pipunculus campestris"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573157,28577262,28577300","3","Arthropoda","Insecta","Diptera","Pipunculidae","Pipunculus","Pipunculus hertzogi"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572706,28575023,28576174","3","Arthropoda","Insecta","Diptera","Pipunculidae","Pipunculus","Pipunculus luteicornis"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574687","1","Arthropoda","Insecta","Diptera","Pipunculidae","Pipunculus","Pipunculus sp. SlikokOtu762"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575399","1","Arthropoda","Insecta","Diptera","Pipunculidae","Tomosvaryella","Tomosvaryella sp. ON16"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575475,28575401,28576892,28576686","4","Arthropoda","Insecta","Diptera","Pipunculidae","Tomosvaryella","Tomosvaryella sylvatica"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574719","1","Arthropoda","Insecta","Diptera","Platypezidae","Callomyia","Callomyia proxima"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577008","1","Arthropoda","Insecta","Diptera","Platypezidae","Platypezina","Platypezina sp. BOLD:ACD8933"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572082,28572160,28573341,28572100,28573593,28573367","6","Arthropoda","Insecta","Diptera","Psilidae","","Psilidae sp. BOLD:AAF9705"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573595","1","Arthropoda","Insecta","Diptera","Psychodidae","","Psychodidae sp. BOLD:ACC1296"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576034,28571980,28575177,28572150","4","Arthropoda","Insecta","Diptera","Scathophagidae","Megaphthalmoides","Megaphthalmoides unilineatus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577436","1","Arthropoda","Insecta","Diptera","Sciaridae","Baeosciara","Baeosciara scotica"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577682","1","Arthropoda","Insecta","Diptera","Sciaridae","Baeosciara","Baeosciara sp. SlikokOtu1554"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577452","1","Arthropoda","Insecta","Diptera","Sciaridae","Baeosciara","Baeosciara sp. SlikokOtu1805"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573889","1","Arthropoda","Insecta","Diptera","Sciaridae","Bradysia","Bradysia forcipulata"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575249,28577348,28576144,28574965,28576436,28577390,28577538,28575588,28574643,28576114,28575437","11","Arthropoda","Insecta","Diptera","Sciaridae","Bradysia","Bradysia hilaris"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573067,28573887,28572352,28573243,28572552,28573013,28573045,28573273,28572738","9","Arthropoda","Insecta","Diptera","Sciaridae","Bradysia","Bradysia sp. BOLD:AAH4026"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575389","1","Arthropoda","Insecta","Diptera","Sciaridae","Bradysia","Bradysia sp. BOLD:ACB0034"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573487","1","Arthropoda","Insecta","Diptera","Sciaridae","Bradysia","Bradysia vernalis"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573131,28572556,28572610,28573069,28572364","5","Arthropoda","Insecta","Diptera","Sciaridae","Camptochaeta","Camptochaeta hirtula"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572354","1","Arthropoda","Insecta","Diptera","Sciaridae","Camptochaeta","Camptochaeta sp. SlikokOtu394"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572356","1","Arthropoda","Insecta","Diptera","Sciaridae","Camptochaeta","Camptochaeta sp. SlikokOtu445"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572358","1","Arthropoda","Insecta","Diptera","Sciaridae","Camptochaeta","Camptochaeta sp. SlikokOtu449"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572360","1","Arthropoda","Insecta","Diptera","Sciaridae","Camptochaeta","Camptochaeta sp. SlikokOtu456"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572362","1","Arthropoda","Insecta","Diptera","Sciaridae","Camptochaeta","Camptochaeta sp. SlikokOtu650"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576360","1","Arthropoda","Insecta","Diptera","Sciaridae","Claustropyga","Claustropyga acanthostyla"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576014","1","Arthropoda","Insecta","Diptera","Sciaridae","Corynoptera","Corynoptera blanda"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575215","1","Arthropoda","Insecta","Diptera","Sciaridae","Corynoptera","Corynoptera sp. BOLD:ACG3227"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575261,28575441,28575255,28576446,28574705,28575089,28576362","7","Arthropoda","Insecta","Diptera","Sciaridae","Corynoptera","Corynoptera sp. BOLD:ADC2113"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576364","1","Arthropoda","Insecta","Diptera","Sciaridae","Corynoptera","Corynoptera sp. BOLD:ADK6917"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576304,28576120,28576016","3","Arthropoda","Insecta","Diptera","Sciaridae","Corynoptera","Corynoptera subtrivialis"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575371,28573459,28573749,28576550,28573867,28572324,28576768,28576718,28573403","9","Arthropoda","Insecta","Diptera","Sciaridae","Dichopygina","Dichopygina sp. BOLD:AAP8780"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573705","1","Arthropoda","Insecta","Diptera","Sciaridae","Leptosciarella","Leptosciarella sp. BOLD:ACC1232"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572286","1","Arthropoda","Insecta","Diptera","Sciaridae","Leptosciarella","Leptosciarella sp. SlikokOtu1674"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573053","1","Arthropoda","Insecta","Diptera","Sciaridae","Leptosciarella","Leptosciarella sp. SlikokOtu1676"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573289","1","Arthropoda","Insecta","Diptera","Sciaridae","Lycoriella","Lycoriella sp. BOLD:ACB2386"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574859","1","Arthropoda","Insecta","Diptera","Sciaridae","Phytosciara","Phytosciara flavipes"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572516,28573293","2","Arthropoda","Insecta","Diptera","Sciaridae","Phytosciara","Phytosciara prosciaroides"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577430,28574865,28577042,28576002,28577012,28577624,28576598","7","Arthropoda","Insecta","Diptera","Sciaridae","Scatopsciara","Scatopsciara atomaria"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576190","1","Arthropoda","Insecta","Diptera","Sciaridae","Scatopsciara","Scatopsciara neglecta"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577622","1","Arthropoda","Insecta","Diptera","Sciaridae","Scatopsciara","Scatopsciara sp. SlikokOtu1799"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577284","1","Arthropoda","Insecta","Diptera","Sciaridae","Scatopsciara","Scatopsciara sp. SlikokOtu602"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572400,28573003,28572310","3","Arthropoda","Insecta","Diptera","Sciaridae","Trichosia","Trichosia townesi"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577074","1","Arthropoda","Insecta","Diptera","Sciaridae","Zygoneura","Zygoneura sciarina"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28571932,28572164,28572388,28572040,28572080","5","Arthropoda","Insecta","Diptera","Sciaridae","","Sciaridae sp. BOLD:AAH3985"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575960,28575525,28574613,28577432","4","Arthropoda","Insecta","Diptera","Sciaridae","","Sciaridae sp. BOLD:ACB9102"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576480","1","Arthropoda","Insecta","Diptera","Sciaridae","","Sciaridae sp. BOLD:ACE4214"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573167","1","Arthropoda","Insecta","Diptera","Sciaridae","","Sciaridae sp. BOLD:ACI4298"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576102","1","Arthropoda","Insecta","Diptera","Sciaridae","","Sciaridae sp. BOLD:ADM6209"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572390,28572302","2","Arthropoda","Insecta","Diptera","Sciaridae","","Sciaridae sp. SlikokOtu1252"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28571902","1","Arthropoda","Insecta","Diptera","Sciaridae","","Sciaridae sp. SlikokOtu2026"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572334","1","Arthropoda","Insecta","Diptera","Sciaridae","","Sciaridae sp. SlikokOtu786"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572576,28573733,28572636,28572770,28572646,28575571,28576336","7","Arthropoda","Insecta","Diptera","Sciomyzidae","Pherbellia","Pherbellia albocostata"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573731,28572634,28572644,28572574,28575569","5","Arthropoda","Insecta","Diptera","Sciomyzidae","Pherbellia","Pherbellia sp. SlikokOtu405"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572298","1","Arthropoda","Insecta","Diptera","Sciomyzidae","Pherbellia","Pherbellia tenuipes"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576680","1","Arthropoda","Insecta","Diptera","Sciomyzidae","Sepedon","Sepedon pusilla"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575529,28573665,28572098,28572342,28573001,28573873,28574671,28572606,28574631,28573039,28575001,28575195,28572440,28575429","14","Arthropoda","Insecta","Diptera","Sciomyzidae","Tetanocera","Tetanocera phyllophora"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573515","1","Arthropoda","Insecta","Diptera","Sciomyzidae","","Sciomyzidae sp. SlikokOtu1601"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573517","1","Arthropoda","Insecta","Diptera","Sciomyzidae","","Sciomyzidae sp. SlikokOtu900"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577286,28575203","2","Arthropoda","Insecta","Diptera","Sepsidae","Sepsis","Sepsis neocynipsea"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575201","1","Arthropoda","Insecta","Diptera","Sepsidae","Sepsis","Sepsis sp. SlikokOtu1758"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28571962","1","Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","Prosimulium sp. BOLD:AAA1296"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576476,28572332","2","Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","Prosimulium travisi"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573475,28577264,28577330,28572336,28573773,28573199,28573109,28574877,28572774","9","Arthropoda","Insecta","Diptera","Simuliidae","Simulium","Simulium arcticum complex"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573619,28576278","2","Arthropoda","Insecta","Diptera","Simuliidae","Simulium","Simulium sp. BOLD:AAV2391"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576070","1","Arthropoda","Insecta","Diptera","Simuliidae","Simulium","Simulium tuberosum"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574991,28575962","2","Arthropoda","Insecta","Diptera","Simuliidae","Simulium","Simulium venustum complex"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572090","1","Arthropoda","Insecta","Diptera","Stratiomyidae","Beris","Beris fuscipes"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574655,28574989","2","Arthropoda","Insecta","Diptera","Stratiomyidae","Sargus","Sargus decorus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576482","1","Arthropoda","Insecta","Diptera","Strongylophthalmyiidae","Strongylophthalmyia","Strongylophthalmyia angustipennis"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573445","1","Arthropoda","Insecta","Diptera","Syrphidae","Baccha","Baccha elongata"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574929","1","Arthropoda","Insecta","Diptera","Syrphidae","Dasysyrphus","Dasysyrphus intrudens sp. complex"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572376,28572624,28572280","3","Arthropoda","Insecta","Diptera","Syrphidae","Eupeodes","Eupeodes lapponicus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572622","1","Arthropoda","Insecta","Diptera","Syrphidae","Eupeodes","Eupeodes sp. SlikokOtu453"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572822","1","Arthropoda","Insecta","Diptera","Syrphidae","Melanostoma","Melanostoma mellinum"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576708","1","Arthropoda","Insecta","Diptera","Syrphidae","Melanostoma","Melanostoma sp. BOLDAAB2866"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576756","1","Arthropoda","Insecta","Diptera","Syrphidae","Platycheirus","Platycheirus peltatoides"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572708","1","Arthropoda","Insecta","Diptera","Syrphidae","Platycheirus","Platycheirus quadratus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573687","1","Arthropoda","Insecta","Diptera","Syrphidae","Platycheirus","Platycheirus rosarum"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576842,28572830","2","Arthropoda","Insecta","Diptera","Syrphidae","Platycheirus","Platycheirus sp. angustatus4"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577562","1","Arthropoda","Insecta","Diptera","Syrphidae","Sphaerophoria","Sphaerophoria novaeangliae"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575527","1","Arthropoda","Insecta","Diptera","Syrphidae","Syrphus","Syrphus ribesii"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576852","1","Arthropoda","Insecta","Diptera","Syrphidae","Syrphus","Syrphus torvus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576086,28575285","2","Arthropoda","Insecta","Diptera","Tachinidae","Euclytia","Euclytia flava"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576084","1","Arthropoda","Insecta","Diptera","Tachinidae","Euclytia","Euclytia sp. SlikokOtu889"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575952","1","Arthropoda","Insecta","Diptera","Tachinidae","Medina","Medina luctuosa"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576696,28576790","2","Arthropoda","Insecta","Diptera","Tachinidae","Periscepsia","Periscepsia clesides"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576116","1","Arthropoda","Insecta","Diptera","Tachinidae","Phasia","Phasia aeneoventris ?"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572893","1","Arthropoda","Insecta","Diptera","Tipulidae","Cylindrotoma","Cylindrotoma distinctissima"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573229","1","Arthropoda","Insecta","Diptera","Tipulidae","Erioptera","Erioptera sp. BOLD:ABV1765"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575598,28574755","2","Arthropoda","Insecta","Diptera","Tipulidae","Erioptera","Erioptera sp. BOLD:ABW8836"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576908","1","Arthropoda","Insecta","Diptera","Tipulidae","Limnophila","Limnophila poetica"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577502,28573387","2","Arthropoda","Insecta","Diptera","Tipulidae","Prionocera","Prionocera turcica"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573197,28573471","2","Arthropoda","Insecta","Diptera","Tipulidae","Pseudolimnophila","Pseudolimnophila inornata"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572608","1","Arthropoda","Insecta","Diptera","Tipulidae","Tipula","Tipula penobscot"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573479","1","Arthropoda","Insecta","Diptera","Tipulidae","","Tipulidae sp. SlikokOtu47"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577020","1","Arthropoda","Insecta","Diptera","Trichoceridae","Trichocera","Trichocera sp. BOLD:ACF8968"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576700,28575207,28577072,28577022","4","Arthropoda","Insecta","Diptera","Trichoceridae","","Trichoceridae sp. BOLD:ACU8361"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577100","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu115"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577096","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu1214"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577098","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu1286"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577102","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu1341"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577104","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu1548"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573751","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu1738"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577200","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu1798"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28571946","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu1819"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572460","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu1847"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573753","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu1909"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576394","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu1986"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572326","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu2041"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575063","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu2195"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576396","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu2276"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577202","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu2326"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577106","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu627"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577108","1","Arthropoda","Insecta","Diptera","","","Diptera sp. SlikokOtu937"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576192","1","Arthropoda","Insecta","Diptera","","","Sciaroidea sp. SlikokOtu1650"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575283,28575159,28576306,28576080,28576824","5","Arthropoda","Insecta","Hemiptera","Acanthosomatidae","Elasmostethus","Elasmostethus interstinctus"
